so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;8594.55979038963;0.0;7162.133158658038;68.0;0.0;1.0809852633095016;48.0;94.99999999999991;43.0;87.0;121.0;7742.160398369671;1.05;1.1214285714285714;0.785123966942148;1.3714285714285714;
0.0;5401.553790866628;0.0;4501.294825722183;106.0;0.0;1.0000000000000009;103.0;212.0;94.0;193.0;221.0;4501.294825722187;1.59375;1.69375;0.9592760180995475;1.7375;
0.0;2278.971633024104;0.0;1899.143027520071;128.0;0.0;1.002045488719121;58.0;101.00000000000003;51.0;92.0;214.0;1903.0277031588607;0.8529411764705882;0.9176470588235294;0.47196261682243;1.8588235294117648;
0.0;1536.1850527222791;0.0;1401.9587380436096;97.0;0.0;1.0019430205906275;42.0;99.0;38.0;90.0;207.0;1404.6827727388384;0.8333333333333334;0.88;0.4782608695652174;1.72;
0.0;198.2525641319478;0.0;165.21047010997177;92.0;0.0;1.0000000000000027;18.0;53.0;14.0;49.0;220.0;165.21047010997222;0.4785714285714286;0.5071428571428571;0.2409090909090909;1.7;
0.0;1737.2906265272454;0.0;1447.7421887726882;94.0;0.0;1.0000000000000016;39.0;93.99999999999795;34.0;86.0;201.0;1447.7421887726905;0.74;0.8;0.4676616915422784;1.6666666666666667;
0.0;11824.52991146454;0.0;9853.774926220449;103.0;0.0;1.0796727042140615;71.0;166.0;62.0;151.0;235.0;10638.851821309147;1.25625;1.3625;0.7063829787234043;1.73125;
0.0;3037.20776467544;0.0;2531.0064705628715;92.0;0.0;1.0169097896996575;23.0;63.0;19.0;58.0;196.0;2573.8052577085623;0.5466666666666666;0.5866666666666667;0.32142857142857145;1.6066666666666667;
0.0;1336.5403819992416;0.0;1113.7836516660427;80.0;0.0;1.0082555993765185;27.0;71.0;23.0;65.0;172.0;1122.9786032863135;0.6571428571428571;0.7142857142857143;0.4127906976744186;1.457142857142857;
0.0;8110.795978348146;0.0;6758.996648623446;102.0;0.0;1.1336631025625719;68.0;155.0;60.0;141.0;225.0;7662.425110888482;1.1866666666666668;1.2666666666666666;0.6888888888888889;1.64;
0.0;3677.1918150854317;0.0;3064.3265125711773;131.0;0.0;1.0790166347995092;87.0;196.0;81.0;179.0;285.0;3306.4592815214673;1.1588235294117648;1.2294117647058824;0.6877192982456141;1.6588235294117648;
0.0;6331.676030289329;0.0;5276.396691907759;91.0;0.0;1.0776236775553203;45.0;97.0;39.0;89.0;175.0;5685.970007374366;0.82;0.8866666666666667;0.5542857142857143;1.4133333333333333;
0.0;6905.272175811486;0.0;5754.393479842892;120.0;0.0;1.1322504362872805;88.0;184.99999999999997;80.0;169.0;250.0000000000007;6515.414528120797;1.34375;1.425;0.7399999999999978;1.75625;
0.0;2993.9674440947238;0.0;2494.9728700789206;83.0;0.0;1.1050662288530628;33.0;89.0;30.0;81.0;181.0;2757.1102606288155;0.66;0.7;0.49171270718232046;1.3066666666666666;
0.0;4711.239500505789;0.0;3926.032917088161;109.0;0.0;1.107299098884006;64.0;126.0;58.0;115.0;218.0;4347.292711280666;0.888235294117647;0.9529411764705882;0.5779816513761468;1.4411764705882353;
0.0;3184.656568912479;0.0;2653.8804740937467;111.0;0.0;1.1172786386055429;41.0;113.99999999999999;37.0;104.0;263.0;2965.123963117294;0.75;0.79375;0.4334600760456273;1.60625;
0.0;9896.772313436206;0.0;8247.310261196839;84.0;0.0;1.0922703655063961;51.0;90.0;45.0;82.0;136.0;9008.292593442122;0.88;0.9466666666666667;0.6617647058823529;1.3533333333333333;
0.0;946.7772222493027;0.0;788.981018541072;114.0;0.0;1.0237110590540872;36.0;85.0;32.0;78.0;223.0;807.6885940642533;0.65;0.69375;0.3811659192825112;1.725;
0.0;6652.071825277102;0.0;5543.393187730922;120.0;0.0;1.070026655757252;62.0;125.00000000000001;53.0;114.0;219.0;5931.578474215252;0.8647058823529412;0.9411764705882353;0.5707762557077626;1.588235294117647;
0.0;427.0904233764586;0.0;355.9086861470496;124.0;0.0;0.9999999999999974;23.0;70.0;20.0;64.0;287.0;355.9086861470487;0.49375;0.525;0.24390243902439024;1.75;
0.0;1736.334465819647;0.0;1446.9453881830464;110.0;0.0;1.0740136563979588;49.0;111.00000000000006;42.0;101.0;215.0;1554.0391069706375;0.81875;0.9;0.5162790697674421;1.66875;
0.0;353.8710964696221;0.0;294.8925803913561;49.0;0.0;1.0450628640857282;21.0;47.0;18.0;43.0;93.0;308.18128466142144;0.6076923076923076;0.6384615384615384;0.5053763440860215;1.1538461538461537;
0.0;1264.480400562716;0.0;1053.7336671355993;75.0;0.0;1.0227916395947791;36.0;84.0;32.0;77.0;163.0;1077.7499851058387;0.7;0.74;0.5153374233128835;1.3266666666666667;
0.0;5202.846923564087;0.0;4335.70576963675;118.0;0.0;1.0857696555725802;56.0;134.0;52.0;122.0;260.0;4707.577760162543;0.8125;0.88125;0.5153846153846153;1.70625;
0.0;3823.1164948781034;0.0;3185.9304123984075;69.0;0.0;1.0284726719942305;27.0;73.0;24.0;67.0;154.0;3276.642364027071;0.6714285714285714;0.7071428571428572;0.474025974025974;1.3142857142857143;
0.0;5205.475776918833;0.0;4337.896480765694;114.0;0.0;1.102665132449342;62.0;145.00000000000003;58.0;132.0;248.00000000000028;4783.247197515038;0.88125;0.9375;0.5846774193548382;1.60625;
0.0;4359.456624536314;0.0;3632.8805204469095;90.0;0.0;1.0830822748413602;41.0;110.0;37.0;100.0;216.0;3934.7084983125033;0.7666666666666667;0.8133333333333334;0.5092592592592593;1.4666666666666666;
0.0;15467.00671818863;0.0;13184.425704437408;122.0;0.0;1.0566032122705986;58.0;102.00000000000001;51.0;93.0;195.0;13930.706551251616;0.8705882352941177;0.9352941176470588;0.5230769230769231;1.6529411764705881;
0.0;3398.970788869214;0.0;2832.475657391028;90.0;0.0;1.0590031370521422;48.0;114.00000000000009;44.0;104.0;183.9999999999998;2999.600606800928;0.84;0.8933333333333333;0.6195652173913054;1.4933333333333334;
0.0;3521.7916628249095;0.0;2934.826385687439;73.0;0.0;1.0638573444191626;41.0;100.0;37.0;91.0;158.0;3122.236605008728;0.8357142857142857;0.9285714285714286;0.6329113924050633;1.3714285714285714;
0.0;422.1954285016641;0.0;351.8295237513739;128.0;0.0;1.0000000000000038;53.0;137.0;47.0;125.0;268.0;351.8295237513753;0.88125;0.9625;0.5111940298507462;1.91875;
0.0;1359.594290173054;0.0;1132.9952418108655;124.0;0.0;1.0337722921491712;73.0;164.99999999999997;66.0;150.0;260.0;1171.259088120923;0.9294117647058824;1.0058823529411764;0.6346153846153845;1.588235294117647;
0.0;3450.6887829616917;0.0;2875.573985801397;84.0;0.0;1.0753694277559604;48.0;113.0;42.0;103.0;195.0;3092.3043515811746;0.86;0.9266666666666666;0.5794871794871795;1.4533333333333334;
0.0;635.8520975430586;0.0;529.8767479525379;150.0;0.0;0.9999999999999996;72.0;177.0;65.0;161.0;346.0;529.8767479525377;0.9647058823529412;1.0411764705882354;0.5115606936416185;1.964705882352941;
0.0;3826.2964840866653;0.0;3188.580403405538;92.0;0.0;1.0901995176776937;56.0;125.0;49.0;114.0;198.0;3476.188817869264;0.9066666666666666;0.98;0.6313131313131313;1.4266666666666667;
0.0;7182.685027587486;0.0;6078.366532824724;90.0;0.0;1.0321530020395908;31.0;84.00000000000003;27.0;77.0;200.0;6273.804264352018;0.66;0.7;0.42000000000000015;1.5133333333333334;
0.0;294.65024924595673;0.0;245.541874371635;111.0;0.0;1.0000000000000018;36.0;99.0;32.0;90.0;242.0;245.54187437163546;0.66875;0.71875;0.4090909090909091;1.75;
0.0;9433.450288073635;0.0;7861.208573394688;86.0;0.0;1.064137356621798;43.0;77.0;37.0;70.0;151.0000000000004;8365.405711144838;0.7533333333333333;0.8066666666666666;0.5099337748344357;1.5133333333333334;
0.0;7219.7403430415625;0.0;6016.450285867971;86.0;0.0;1.139411021764176;28.0;69.0;24.0;63.0;183.0;6855.209767614193;0.6066666666666667;0.66;0.3770491803278688;1.5133333333333334;
;;;;;;;;;;;;;;;;;
